Time,True,Pred_Mu,Pred_Alpha,Error,Week,Hour
2025-06-06 16:40:00,32,43,42.71428,-11,4.0,16.0
2025-06-06 17:00:00,48,22,22.186401,26,4.0,17.0
2025-06-06 17:20:00,54,51,50.83883,3,4.0,17.0
2025-06-06 17:40:00,49,52,51.42202,-3,4.0,17.0
2025-06-06 18:00:00,33,34,33.983612,-1,4.0,18.0
2025-06-06 18:20:00,31,29,28.793854,2,4.0,18.0
2025-06-06 18:40:00,22,24,23.74303,-2,4.0,18.0
2025-06-06 19:00:00,16,18,17.611805,-2,4.0,19.0
2025-06-06 19:20:00,12,9,9.289076,3,4.0,19.0
2025-06-06 19:40:00,15,14,13.875217,1,4.0,19.0
2025-06-06 20:00:00,17,13,13.516264,4,4.0,20.0
2025-06-06 20:20:00,15,11,10.928015,4,4.0,20.0
2025-06-06 20:40:00,11,14,13.991787,-3,4.0,20.0
2025-06-06 21:00:00,34,15,14.648097,19,4.0,21.0
2025-06-06 21:20:00,38,45,44.47293,-7,4.0,21.0
2025-06-06 21:40:00,47,43,42.76667,4,4.0,21.0
2025-06-06 22:00:00,87,78,77.340935,9,4.0,22.0
2025-06-06 22:20:00,111,110,109.04463,1,4.0,22.0
2025-06-06 22:40:00,110,111,110.31126,-1,4.0,22.0
2025-06-06 23:00:00,101,98,96.7263,3,4.0,23.0
2025-06-06 23:20:00,69,81,80.41012,-12,4.0,23.0
2025-06-06 23:40:00,80,66,65.1659,14,4.0,23.0
2025-06-07 00:00:00,118,93,91.91812,25,5.0,0.0
2025-06-07 00:20:00,99,111,109.66367,-12,5.0,0.0
2025-06-07 00:40:00,82,93,91.69688,-11,5.0,0.0
2025-06-07 01:00:00,59,77,76.30093,-18,5.0,1.0
2025-06-07 01:20:00,65,50,49.798008,15,5.0,1.0
2025-06-07 01:40:00,60,61,60.819553,-1,5.0,1.0
2025-06-07 02:00:00,62,53,52.390755,9,5.0,2.0
2025-06-07 02:20:00,48,57,56.776825,-9,5.0,2.0
2025-06-07 02:40:00,43,38,38.05556,5,5.0,2.0
2025-06-07 03:00:00,35,33,32.512363,2,5.0,3.0
2025-06-07 03:20:00,41,35,35.146454,6,5.0,3.0
2025-06-07 03:40:00,37,40,39.404434,-3,5.0,3.0
2025-06-07 04:00:00,25,24,23.341537,1,5.0,4.0
2025-06-07 04:20:00,20,18,17.779854,2,5.0,4.0
2025-06-07 04:40:00,41,24,23.96624,17,5.0,4.0
2025-06-07 05:00:00,44,45,44.901333,-1,5.0,5.0
2025-06-07 05:20:00,41,51,50.46445,-10,5.0,5.0
2025-06-07 05:40:00,37,40,39.48993,-3,5.0,5.0
2025-06-07 06:00:00,26,23,22.333485,3,5.0,6.0
2025-06-07 06:20:00,13,17,17.291199,-4,5.0,6.0
2025-06-07 06:40:00,16,8,8.545932,8,5.0,6.0
2025-06-07 07:00:00,10,10,9.732606,0,5.0,7.0
2025-06-07 07:20:00,14,6,6.188998,8,5.0,7.0
2025-06-07 07:40:00,17,14,14.243273,3,5.0,7.0
2025-06-07 08:00:00,14,14,13.600407,0,5.0,8.0
2025-06-07 08:20:00,12,11,10.64954,1,5.0,8.0
2025-06-07 08:40:00,10,4,3.9309359,6,5.0,8.0
2025-06-07 09:00:00,9,12,11.896631,-3,5.0,9.0
2025-06-07 09:20:00,17,12,11.644653,5,5.0,9.0
2025-06-07 09:40:00,16,18,17.728565,-2,5.0,9.0
2025-06-07 10:00:00,11,9,8.932321,2,5.0,10.0
2025-06-07 10:20:00,5,7,6.9644613,-2,5.0,10.0
2025-06-07 10:40:00,30,11,11.809905,19,5.0,10.0
2025-06-07 11:00:00,31,39,38.78021,-8,5.0,11.0
2025-06-07 11:20:00,41,39,38.433548,2,5.0,11.0
2025-06-07 11:40:00,50,43,42.86521,7,5.0,11.0
2025-06-07 12:00:00,44,52,51.75123,-8,5.0,12.0
2025-06-07 12:20:00,44,36,35.84159,8,5.0,12.0
2025-06-07 12:40:00,36,51,50.804955,-15,5.0,12.0
2025-06-07 13:00:00,44,41,40.51206,3,5.0,13.0
2025-06-07 13:20:00,70,52,51.984802,18,5.0,13.0
2025-06-07 13:40:00,61,65,64.412415,-4,5.0,13.0
2025-06-07 14:00:00,40,37,36.39231,3,5.0,14.0
2025-06-07 14:20:00,33,47,47.115494,-14,5.0,14.0
2025-06-07 14:40:00,22,35,35.065895,-13,5.0,14.0
2025-06-07 15:00:00,35,26,26.29845,9,5.0,15.0
2025-06-07 15:20:00,46,40,39.990425,6,5.0,15.0
2025-06-07 15:40:00,55,50,50.082382,5,5.0,15.0
2025-06-07 16:00:00,39,44,43.892887,-5,5.0,16.0
2025-06-07 16:20:00,26,20,20.398178,6,5.0,16.0
2025-06-07 16:40:00,36,29,28.951992,7,5.0,16.0
2025-06-07 17:00:00,35,39,38.745277,-4,5.0,17.0
2025-06-07 17:20:00,30,35,34.901054,-5,5.0,17.0
2025-06-07 17:40:00,25,27,26.941017,-2,5.0,17.0
2025-06-07 18:00:00,23,23,23.320515,0,5.0,18.0
2025-06-07 18:20:00,16,15,14.772671,1,5.0,18.0
2025-06-07 18:40:00,20,10,9.806482,10,5.0,18.0
2025-06-07 19:00:00,18,20,20.202862,-2,5.0,19.0
2025-06-07 19:20:00,10,12,12.452357,-2,5.0,19.0
2025-06-07 19:40:00,10,9,9.383925,1,5.0,19.0
2025-06-07 20:00:00,16,14,13.605494,2,5.0,20.0
2025-06-07 20:20:00,20,15,14.700231,5,5.0,20.0
2025-06-07 20:40:00,8,15,14.659923,-7,5.0,20.0
2025-06-07 21:00:00,16,23,22.87801,-7,5.0,21.0
2025-06-07 21:20:00,16,25,25.36792,-9,5.0,21.0
2025-06-07 21:40:00,7,19,19.20131,-12,5.0,21.0
2025-06-07 22:00:00,78,46,44.8333,32,5.0,22.0
2025-06-07 22:20:00,91,92,91.17313,-1,5.0,22.0
2025-06-07 22:40:00,83,102,101.50094,-19,5.0,22.0
2025-06-07 23:00:00,54,63,61.9125,-9,5.0,23.0
2025-06-07 23:20:00,64,47,47.004433,17,5.0,23.0
2025-06-07 23:40:00,69,70,69.68723,-1,5.0,23.0
2025-06-08 00:00:00,56,78,77.13026,-22,6.0,0.0
2025-06-08 00:20:00,66,51,50.88733,15,6.0,0.0
2025-06-08 00:40:00,64,70,69.94703,-6,6.0,0.0
2025-06-08 01:00:00,55,71,70.72246,-16,6.0,1.0
2025-06-08 01:20:00,57,61,60.847313,-4,6.0,1.0
2025-06-08 01:40:00,54,49,48.1566,5,6.0,1.0
2025-06-08 02:00:00,43,55,54.3536,-12,6.0,2.0
2025-06-08 02:20:00,45,42,41.69346,3,6.0,2.0
2025-06-08 02:40:00,44,39,38.857147,5,6.0,2.0
2025-06-08 03:00:00,36,36,35.76551,0,6.0,3.0
2025-06-08 03:20:00,21,27,26.780722,-6,6.0,3.0
2025-06-08 03:40:00,22,17,16.86657,5,6.0,3.0
2025-06-08 04:00:00,43,19,19.011887,24,6.0,4.0
2025-06-08 04:20:00,26,35,34.98915,-9,6.0,4.0
2025-06-08 04:40:00,34,21,21.011805,13,6.0,4.0
2025-06-08 05:00:00,44,39,38.594093,5,6.0,5.0
2025-06-08 05:20:00,36,47,46.281548,-11,6.0,5.0
2025-06-08 05:40:00,33,27,26.755291,6,6.0,5.0
2025-06-08 06:00:00,29,29,28.278543,0,6.0,6.0
2025-06-08 06:20:00,32,21,21.135204,11,6.0,6.0
2025-06-08 06:40:00,31,25,25.059061,6,6.0,6.0
2025-06-08 07:00:00,18,15,15.230069,3,6.0,7.0
2025-06-08 07:20:00,15,9,8.706059,6,6.0,7.0
2025-06-08 07:40:00,15,16,16.16576,-1,6.0,7.0
2025-06-08 08:00:00,11,9,8.68153,2,6.0,8.0
2025-06-08 08:20:00,10,13,12.939019,-3,6.0,8.0
2025-06-08 08:40:00,9,7,7.240733,2,6.0,8.0
2025-06-08 09:00:00,15,18,18.078697,-3,6.0,9.0
2025-06-08 09:20:00,11,15,15.234045,-4,6.0,9.0
2025-06-08 09:40:00,11,11,11.04254,0,6.0,9.0
2025-06-08 10:00:00,11,9,8.702249,2,6.0,10.0
2025-06-08 10:20:00,4,11,11.468732,-7,6.0,10.0
2025-06-08 10:40:00,8,7,7.8440943,1,6.0,10.0
2025-06-08 11:00:00,28,26,25.781403,2,6.0,11.0
2025-06-08 11:20:00,29,39,38.77819,-10,6.0,11.0
2025-06-08 11:40:00,24,30,29.536198,-6,6.0,11.0
2025-06-08 12:00:00,30,35,34.35639,-5,6.0,12.0
2025-06-08 12:20:00,35,38,38.226906,-3,6.0,12.0
2025-06-08 12:40:00,22,34,33.83123,-12,6.0,12.0
2025-06-08 13:00:00,38,37,36.520226,1,6.0,13.0
2025-06-08 13:20:00,42,46,45.770973,-4,6.0,13.0
2025-06-08 13:40:00,61,47,46.928837,14,6.0,13.0
2025-06-08 14:00:00,82,58,57.02541,24,6.0,14.0
2025-06-08 14:20:00,40,61,60.804794,-21,6.0,14.0
2025-06-08 14:40:00,28,29,29.06239,-1,6.0,14.0
2025-06-08 15:00:00,21,30,30.220892,-9,6.0,15.0
2025-06-08 15:20:00,34,26,26.402866,8,6.0,15.0
2025-06-08 15:40:00,36,35,35.175,1,6.0,15.0
2025-06-08 16:00:00,34,22,21.493,12,6.0,16.0
2025-06-08 16:20:00,27,39,38.497265,-12,6.0,16.0
2025-06-08 16:40:00,44,27,26.495138,17,6.0,16.0
2025-06-08 17:00:00,35,49,48.518757,-14,6.0,17.0
2025-06-08 17:20:00,24,25,25.366371,-1,6.0,17.0
2025-06-08 17:40:00,33,22,21.9692,11,6.0,17.0
2025-06-08 18:00:00,31,27,26.386047,4,6.0,18.0
2025-06-08 18:20:00,19,24,23.85068,-5,6.0,18.0
2025-06-08 18:40:00,16,13,12.702045,3,6.0,18.0
2025-06-08 19:00:00,13,16,15.694014,-3,6.0,19.0
2025-06-08 19:20:00,11,15,14.856325,-4,6.0,19.0
2025-06-08 19:40:00,4,8,8.507962,-4,6.0,19.0
2025-06-08 20:00:00,12,7,7.6898375,5,6.0,20.0
2025-06-08 20:20:00,12,13,13.142212,-1,6.0,20.0
2025-06-08 20:40:00,12,10,10.183116,2,6.0,20.0
2025-06-08 21:00:00,37,19,19.134687,18,6.0,21.0
2025-06-08 21:20:00,46,42,41.205807,4,6.0,21.0
2025-06-08 21:40:00,24,40,39.653908,-16,6.0,21.0
2025-06-08 22:00:00,94,51,50.051285,43,6.0,22.0
2025-06-08 22:20:00,101,105,103.95153,-4,6.0,22.0
2025-06-08 22:40:00,83,99,98.154655,-16,6.0,22.0
2025-06-08 23:00:00,74,67,66.49981,7,6.0,23.0
2025-06-08 23:20:00,72,71,70.5425,1,6.0,23.0
2025-06-08 23:40:00,54,47,46.517242,7,6.0,23.0
2025-06-09 00:00:00,62,67,66.201294,-5,0.0,0.0
2025-06-09 00:20:00,62,78,77.57106,-16,0.0,0.0
2025-06-09 00:40:00,73,62,61.74946,11,0.0,0.0
2025-06-09 01:00:00,72,77,76.22416,-5,0.0,1.0
2025-06-09 01:20:00,64,61,60.042114,3,0.0,1.0
2025-06-09 01:40:00,49,50,49.655293,-1,0.0,1.0
2025-06-09 02:00:00,43,32,31.89151,11,0.0,2.0
2025-06-09 02:20:00,40,39,38.41507,1,0.0,2.0
2025-06-09 02:40:00,29,33,32.53009,-4,0.0,2.0
2025-06-09 03:00:00,32,22,21.765358,10,0.0,3.0
2025-06-09 03:20:00,19,27,26.855522,-8,0.0,3.0
2025-06-09 03:40:00,21,23,23.247597,-2,0.0,3.0
2025-06-09 04:00:00,19,17,17.278347,2,0.0,4.0
2025-06-09 04:20:00,23,19,18.543858,4,0.0,4.0
2025-06-09 04:40:00,23,23,22.918327,0,0.0,4.0
2025-06-09 05:00:00,22,34,34.104767,-12,0.0,5.0
2025-06-09 05:20:00,22,24,23.790028,-2,0.0,5.0
2025-06-09 05:40:00,22,27,27.065111,-5,0.0,5.0
2025-06-09 06:00:00,17,15,14.737805,2,0.0,6.0
2025-06-09 06:20:00,13,14,13.597771,-1,0.0,6.0
2025-06-09 06:40:00,22,11,11.44524,11,0.0,6.0
2025-06-09 07:00:00,17,19,18.980328,-2,0.0,7.0
2025-06-09 07:20:00,21,16,16.153454,5,0.0,7.0
2025-06-09 07:40:00,18,21,21.243341,-3,0.0,7.0
2025-06-09 08:00:00,13,12,12.382962,1,0.0,8.0
2025-06-09 08:20:00,11,12,11.607412,-1,0.0,8.0
2025-06-09 08:40:00,13,9,9.378904,4,0.0,8.0
2025-06-09 09:00:00,8,13,12.959409,-5,0.0,9.0
2025-06-09 09:20:00,13,8,8.227763,5,0.0,9.0
2025-06-09 09:40:00,12,13,13.396552,-1,0.0,9.0
2025-06-09 10:00:00,11,8,7.838802,3,0.0,10.0
2025-06-09 10:20:00,12,12,12.205201,0,0.0,10.0
2025-06-09 10:40:00,13,17,17.399807,-4,0.0,10.0
2025-06-09 11:00:00,35,33,32.219383,2,0.0,11.0
2025-06-09 11:20:00,44,45,44.490562,-1,0.0,11.0
2025-06-09 11:40:00,90,66,65.7719,24,0.0,11.0
2025-06-09 12:00:00,79,96,95.03835,-17,0.0,12.0
2025-06-09 12:20:00,57,69,68.48664,-12,0.0,12.0
2025-06-09 12:40:00,66,59,58.73951,7,0.0,12.0
2025-06-09 13:00:00,58,59,58.718582,-1,0.0,13.0
2025-06-09 13:20:00,69,51,50.52095,18,0.0,13.0
2025-06-09 13:40:00,78,71,70.33192,7,0.0,13.0
2025-06-09 14:00:00,50,55,53.87771,-5,0.0,14.0
2025-06-09 14:20:00,54,49,48.926723,5,0.0,14.0
2025-06-09 14:40:00,37,51,50.18049,-14,0.0,14.0
2025-06-09 15:00:00,38,41,40.176704,-3,0.0,15.0
2025-06-09 15:20:00,53,39,39.1119,14,0.0,15.0
2025-06-09 15:40:00,62,61,60.33825,1,0.0,15.0
2025-06-09 16:00:00,57,58,56.948997,-1,0.0,16.0
2025-06-09 16:20:00,64,55,54.501724,9,0.0,16.0
2025-06-09 16:40:00,54,68,67.10755,-14,0.0,16.0
2025-06-09 17:00:00,33,45,44.695503,-12,0.0,17.0
2025-06-09 17:20:00,25,30,29.764492,-5,0.0,17.0
2025-06-09 17:40:00,31,27,27.178314,4,0.0,17.0
2025-06-09 18:00:00,37,31,30.32293,6,0.0,18.0
2025-06-09 18:20:00,37,30,30.147583,7,0.0,18.0
2025-06-09 18:40:00,38,30,30.135513,8,0.0,18.0
2025-06-09 19:00:00,38,30,29.848057,8,0.0,19.0
2025-06-09 19:20:00,20,21,20.584023,-1,0.0,19.0
2025-06-09 19:40:00,11,16,16.156796,-5,0.0,19.0
2025-06-09 20:00:00,13,13,13.518884,0,0.0,20.0
2025-06-09 20:20:00,12,12,11.848356,0,0.0,20.0
2025-06-09 20:40:00,18,13,12.699703,5,0.0,20.0
2025-06-09 21:00:00,28,30,29.546469,-2,0.0,21.0
2025-06-09 21:20:00,44,34,33.853123,10,0.0,21.0
2025-06-09 21:40:00,37,41,40.47116,-4,0.0,21.0
2025-06-09 22:00:00,101,64,62.95493,37,0.0,22.0
2025-06-09 22:20:00,118,111,109.90065,7,0.0,22.0
2025-06-09 22:40:00,118,120,119.145424,-2,0.0,22.0
2025-06-09 23:00:00,85,86,85.1249,-1,0.0,23.0
2025-06-09 23:20:00,60,78,76.85685,-18,0.0,23.0
2025-06-09 23:40:00,60,76,75.26509,-16,0.0,23.0
2025-06-10 00:00:00,74,84,83.30155,-10,1.0,0.0
2025-06-10 00:20:00,74,85,84.71674,-11,1.0,0.0
2025-06-10 00:40:00,58,68,67.29778,-10,1.0,0.0
2025-06-10 01:00:00,48,61,60.43866,-13,1.0,1.0
2025-06-10 01:20:00,41,50,50.05612,-9,1.0,1.0
2025-06-10 01:40:00,24,30,29.933823,-6,1.0,1.0
2025-06-10 02:00:00,28,24,23.520094,4,1.0,2.0
2025-06-10 02:20:00,21,32,31.80282,-11,1.0,2.0
2025-06-10 02:40:00,15,19,19.419369,-4,1.0,2.0
2025-06-10 03:00:00,12,12,12.050217,0,1.0,3.0
2025-06-10 03:20:00,18,18,17.686718,0,1.0,3.0
2025-06-10 03:40:00,18,18,18.222954,0,1.0,3.0
2025-06-10 04:00:00,22,14,13.522209,8,1.0,4.0
2025-06-10 04:20:00,19,23,23.056019,-4,1.0,4.0
2025-06-10 04:40:00,19,15,14.942102,4,1.0,4.0
2025-06-10 05:00:00,30,26,26.059826,4,1.0,5.0
2025-06-10 05:20:00,35,36,36.28851,-1,1.0,5.0
2025-06-10 05:40:00,36,32,31.49115,4,1.0,5.0
2025-06-10 06:00:00,28,25,24.312061,3,1.0,6.0
2025-06-10 06:20:00,10,14,13.739381,-4,1.0,6.0
2025-06-10 06:40:00,0,3,2.9113448,-3,1.0,6.0
2025-06-10 07:00:00,2,4,4.3377347,-2,1.0,7.0
2025-06-10 07:20:00,12,4,4.6690907,8,1.0,7.0
2025-06-10 07:40:00,14,10,10.023178,4,1.0,7.0
2025-06-10 08:00:00,14,11,10.441782,3,1.0,8.0
2025-06-10 08:20:00,0,5,5.140716,-5,1.0,8.0
2025-06-10 08:40:00,3,2,2.6852803,1,1.0,8.0
2025-06-10 09:00:00,3,4,4.4045906,-1,1.0,9.0
2025-06-10 09:20:00,12,4,4.709644,8,1.0,9.0
2025-06-10 09:40:00,11,9,8.904446,2,1.0,9.0
2025-06-10 10:00:00,14,6,6.4213552,8,1.0,10.0
2025-06-10 10:20:00,11,12,11.783406,-1,1.0,10.0
2025-06-10 10:40:00,17,8,8.469342,9,1.0,10.0
2025-06-10 11:00:00,44,34,33.619247,10,1.0,11.0
2025-06-10 11:20:00,54,68,67.48558,-14,1.0,11.0
2025-06-10 11:40:00,52,54,54.10644,-2,1.0,11.0
2025-06-10 12:00:00,50,58,57.648403,-8,1.0,12.0
2025-06-10 12:20:00,48,59,58.52649,-11,1.0,12.0
2025-06-10 12:40:00,55,58,57.747494,-3,1.0,12.0
2025-06-10 13:00:00,41,47,45.849182,-6,1.0,13.0
2025-06-10 13:20:00,62,46,45.37061,16,1.0,13.0
2025-06-10 13:40:00,66,61,60.87435,5,1.0,13.0
2025-06-10 14:00:00,52,47,46.5988,5,1.0,14.0
2025-06-10 14:20:00,53,52,51.620293,1,1.0,14.0
2025-06-10 14:40:00,49,54,53.101448,-5,1.0,14.0
2025-06-10 15:00:00,52,47,46.59565,5,1.0,15.0
2025-06-10 15:20:00,35,60,59.967957,-25,1.0,15.0
2025-06-10 15:40:00,41,45,44.52286,-4,1.0,15.0
2025-06-10 16:00:00,38,44,43.682114,-6,1.0,16.0
2025-06-10 16:20:00,33,42,41.330498,-9,1.0,16.0
2025-06-10 16:40:00,35,37,36.89212,-2,1.0,16.0
2025-06-10 17:00:00,36,38,37.30655,-2,1.0,17.0
2025-06-10 17:20:00,35,33,32.62842,2,1.0,17.0
2025-06-10 17:40:00,20,33,32.585537,-13,1.0,17.0
2025-06-10 18:00:00,28,20,20.115898,8,1.0,18.0
2025-06-10 18:20:00,33,31,31.139982,2,1.0,18.0
2025-06-10 18:40:00,30,28,28.167694,2,1.0,18.0
2025-06-10 19:00:00,12,10,10.502945,2,1.0,19.0
2025-06-10 19:20:00,6,8,8.238283,-2,1.0,19.0
2025-06-10 19:40:00,13,8,8.131518,5,1.0,19.0
2025-06-10 20:00:00,22,16,15.852866,6,1.0,20.0
2025-06-10 20:20:00,21,22,22.012154,-1,1.0,20.0
2025-06-10 20:40:00,23,16,16.441587,7,1.0,20.0
2025-06-10 21:00:00,22,38,37.67578,-16,1.0,21.0
2025-06-10 21:20:00,23,34,33.63237,-11,1.0,21.0
2025-06-10 21:40:00,24,33,32.89825,-9,1.0,21.0
2025-06-10 22:00:00,70,66,64.51962,4,1.0,22.0
2025-06-10 22:20:00,85,85,84.33445,0,1.0,22.0
2025-06-10 22:40:00,88,92,91.3553,-4,1.0,22.0
2025-06-10 23:00:00,101,79,77.84275,22,1.0,23.0
2025-06-10 23:20:00,76,85,84.057625,-9,1.0,23.0
2025-06-10 23:40:00,66,79,78.23094,-13,1.0,23.0
2025-06-11 00:00:00,76,72,70.97472,4,2.0,0.0
2025-06-11 00:20:00,77,73,72.77012,4,2.0,0.0
2025-06-11 00:40:00,55,71,70.62197,-16,2.0,0.0
2025-06-11 01:00:00,47,37,36.109245,10,2.0,1.0
2025-06-11 01:20:00,50,44,44.03334,6,2.0,1.0
2025-06-11 01:40:00,43,47,47.019897,-4,2.0,1.0
2025-06-11 02:00:00,27,30,30.07301,-3,2.0,2.0
2025-06-11 02:20:00,25,29,28.364346,-4,2.0,2.0
2025-06-11 02:40:00,18,23,22.75595,-5,2.0,2.0
2025-06-11 03:00:00,17,13,13.345178,4,2.0,3.0
2025-06-11 03:20:00,14,19,19.175179,-5,2.0,3.0
2025-06-11 03:40:00,18,13,12.810459,5,2.0,3.0
2025-06-11 04:00:00,19,16,15.840042,3,2.0,4.0
2025-06-11 04:20:00,21,21,20.926506,0,2.0,4.0
2025-06-11 04:40:00,23,19,19.217562,4,2.0,4.0
2025-06-11 05:00:00,19,25,25.007603,-6,2.0,5.0
2025-06-11 05:20:00,23,24,24.264107,-1,2.0,5.0
2025-06-11 05:40:00,27,27,27.087477,0,2.0,5.0
2025-06-11 06:00:00,27,25,24.548477,2,2.0,6.0
2025-06-11 06:20:00,17,24,24.359528,-7,2.0,6.0
2025-06-11 06:40:00,7,6,6.5341077,1,2.0,6.0
2025-06-11 07:00:00,6,6,5.784233,0,2.0,7.0
2025-06-11 07:20:00,8,9,8.811773,-1,2.0,7.0
2025-06-11 07:40:00,8,8,8.469754,0,2.0,7.0
2025-06-11 08:00:00,7,5,4.626998,2,2.0,8.0
2025-06-11 08:20:00,6,7,6.8585873,-1,2.0,8.0
2025-06-11 08:40:00,15,5,5.4919863,10,2.0,8.0
2025-06-11 09:00:00,15,11,11.162346,4,2.0,9.0
2025-06-11 09:20:00,11,11,11.627807,0,2.0,9.0
2025-06-11 09:40:00,16,14,13.811216,2,2.0,9.0
2025-06-11 10:00:00,11,12,12.262861,-1,2.0,10.0
2025-06-11 10:20:00,6,10,10.031383,-4,2.0,10.0
2025-06-11 10:40:00,8,10,9.980833,-2,2.0,10.0
2025-06-11 11:00:00,36,20,20.371592,16,2.0,11.0
2025-06-11 11:20:00,55,44,43.65672,11,2.0,11.0
2025-06-11 11:40:00,61,62,61.93594,-1,2.0,11.0
2025-06-11 12:00:00,61,70,69.601654,-9,2.0,12.0
2025-06-11 12:20:00,53,65,64.80678,-12,2.0,12.0
2025-06-11 12:40:00,77,62,61.50189,15,2.0,12.0
2025-06-11 13:00:00,59,67,66.23488,-8,2.0,13.0
2025-06-11 13:20:00,59,53,52.710213,6,2.0,13.0
2025-06-11 13:40:00,33,39,38.67859,-6,2.0,13.0
2025-06-11 14:00:00,55,30,29.999529,25,2.0,14.0
2025-06-11 14:20:00,66,59,58.830006,7,2.0,14.0
2025-06-11 14:40:00,40,55,54.600273,-15,2.0,14.0
2025-06-11 15:00:00,36,38,37.460266,-2,2.0,15.0
2025-06-11 15:20:00,46,40,40.041668,6,2.0,15.0
2025-06-11 15:40:00,60,49,48.513596,11,2.0,15.0
2025-06-11 16:00:00,58,58,56.9747,0,2.0,16.0
2025-06-11 16:20:00,35,53,52.389877,-18,2.0,16.0
2025-06-11 16:40:00,37,25,24.8355,12,2.0,16.0
2025-06-11 17:00:00,44,39,38.59745,5,2.0,17.0
2025-06-11 17:20:00,34,37,37.19177,-3,2.0,17.0
2025-06-11 17:40:00,28,34,33.38797,-6,2.0,17.0
2025-06-11 18:00:00,17,15,15.384133,2,2.0,18.0
2025-06-11 18:20:00,19,22,22.135696,-3,2.0,18.0
2025-06-11 18:40:00,19,20,19.808258,-1,2.0,18.0
2025-06-11 19:00:00,19,15,14.787007,4,2.0,19.0
2025-06-11 19:20:00,18,17,16.903936,1,2.0,19.0
2025-06-11 19:40:00,13,17,16.695179,-4,2.0,19.0
2025-06-11 20:00:00,16,14,13.679195,2,2.0,20.0
2025-06-11 20:20:00,9,16,15.546542,-7,2.0,20.0
2025-06-11 20:40:00,17,7,7.2522664,10,2.0,20.0
2025-06-11 21:00:00,41,32,31.8164,9,2.0,21.0
2025-06-11 21:20:00,32,42,41.504242,-10,2.0,21.0
2025-06-11 21:40:00,19,27,26.500347,-8,2.0,21.0
2025-06-11 22:00:00,64,64,61.953625,0,2.0,22.0
2025-06-11 22:20:00,74,87,85.93689,-13,2.0,22.0
2025-06-11 22:40:00,58,69,68.52322,-11,2.0,22.0
2025-06-11 23:00:00,54,57,56.387108,-3,2.0,23.0
2025-06-11 23:20:00,63,40,39.989822,23,2.0,23.0
2025-06-11 23:40:00,100,67,66.75474,33,2.0,23.0
2025-06-12 00:00:00,134,99,97.753365,35,3.0,0.0
2025-06-12 00:20:00,121,125,123.70826,-4,3.0,0.0
2025-06-12 00:40:00,95,105,103.70359,-10,3.0,0.0
2025-06-12 01:00:00,75,80,79.42962,-5,3.0,1.0
2025-06-12 01:20:00,73,72,71.11028,1,3.0,1.0
2025-06-12 01:40:00,54,59,58.85472,-5,3.0,1.0
2025-06-12 02:00:00,34,39,38.992634,-5,3.0,2.0
2025-06-12 02:20:00,15,19,19.114983,-4,3.0,2.0
2025-06-12 02:40:00,18,17,17.335457,1,3.0,2.0
2025-06-12 03:00:00,33,17,17.29081,16,3.0,3.0
2025-06-12 03:20:00,27,31,30.894924,-4,3.0,3.0
2025-06-12 03:40:00,39,25,24.56252,14,3.0,3.0
2025-06-12 04:00:00,26,33,32.523857,-7,3.0,4.0
2025-06-12 04:20:00,16,19,18.611132,-3,3.0,4.0
2025-06-12 04:40:00,15,15,14.998033,0,3.0,4.0
2025-06-12 05:00:00,35,21,20.808983,14,3.0,5.0
2025-06-12 05:20:00,67,42,42.062725,25,3.0,5.0
2025-06-12 05:40:00,66,64,63.031307,2,3.0,5.0
2025-06-12 06:00:00,29,46,45.885548,-17,3.0,6.0
2025-06-12 06:20:00,20,18,18.167679,2,3.0,6.0
2025-06-12 06:40:00,11,9,8.807905,2,3.0,6.0
2025-06-12 07:00:00,6,6,5.656116,0,3.0,7.0
2025-06-12 07:20:00,2,6,5.8734627,-4,3.0,7.0
2025-06-12 07:40:00,9,4,4.1882,5,3.0,7.0
2025-06-12 08:00:00,13,8,7.7117305,5,3.0,8.0
2025-06-12 08:20:00,2,5,5.2238836,-3,3.0,8.0
2025-06-12 08:40:00,6,3,3.157159,3,3.0,8.0
2025-06-12 09:00:00,7,7,7.319806,0,3.0,9.0
2025-06-12 09:20:00,6,9,8.955751,-3,3.0,9.0
2025-06-12 09:40:00,2,5,4.909448,-3,3.0,9.0
2025-06-12 10:00:00,5,3,3.1683009,2,3.0,10.0
2025-06-12 10:20:00,4,7,7.251583,-3,3.0,10.0
2025-06-12 10:40:00,13,7,7.0850806,6,3.0,10.0
2025-06-12 11:00:00,50,39,38.59739,11,3.0,11.0
2025-06-12 11:20:00,64,62,61.081703,2,3.0,11.0
2025-06-12 11:40:00,64,80,79.73524,-16,3.0,11.0
2025-06-12 12:00:00,73,64,63.71749,9,3.0,12.0
2025-06-12 12:20:00,81,79,78.35027,2,3.0,12.0
2025-06-12 12:40:00,78,77,75.89487,1,3.0,12.0
2025-06-12 13:00:00,63,73,71.97937,-10,3.0,13.0
2025-06-12 13:20:00,59,54,53.147667,5,3.0,13.0
2025-06-12 13:40:00,65,53,52.226307,12,3.0,13.0
2025-06-12 14:00:00,48,53,52.85579,-5,3.0,14.0
2025-06-12 14:20:00,45,47,46.96489,-2,3.0,14.0
2025-06-12 14:40:00,41,43,42.951393,-2,3.0,14.0
2025-06-12 15:00:00,41,35,34.99421,6,3.0,15.0
2025-06-12 15:20:00,52,46,46.09089,6,3.0,15.0
